Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,U,V 0,V 1,X 0,X 1
2,5,3.63,2650,2820,5.83,2783,3445,6.67,2947,3579,11.95,1577,3252,0,0,0,3,6,1,26.676541666666665,27.375270833333335
6,1,3.63,2650,2820,5.83,2783,3445,6.67,2947,3579,12.2,2759,3112,0,0,0,1,6,1,27.224874999999997,31.863270833333335
6,1,3.63,2650,2820,6.67,2947,3579,12.2,2759,3112,12.26,2004,3715,0,0,0,3,6,1,28.191541666666662,31.863270833333335
6,1,3.63,2650,2820,6.67,2947,3579,12.2,2759,3112,12.61,2557,2954,0,0,0,1,6,1,28.888208333333328,31.863270833333335
6,1,3.63,2650,2820,12.2,2759,3112,12.61,2557,2954,0.0,0,0,0,0,0,2,6,1,29.91154166666666,31.863270833333335
6,1,3.63,2650,2820,12.2,2759,3112,0.0,0,0,0.0,0,0,0,0,0,1,6,1,30.799874999999993,31.863270833333335
6,1,3.63,2650,2820,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,31.758208333333325,31.863270833333335
0,0,0.09,2373,3559,0.25,1425,3603,0.38,2348,4076,0.54,2182,3570,0,0,0,0,2,5,0.0,0.0
2,5,0.25,1425,3603,0.38,2348,4076,0.54,2182,3570,0.96,2111,4017,0,0,0,0,1,6,2.56,0.0
1,6,0.38,2348,4076,0.54,2182,3570,0.96,2111,4017,1.06,1521,3952,0,0,0,0,1,6,5.03,0.7450000000000001
1,6,0.54,2182,3570,0.96,2111,4017,1.06,1521,3952,1.22,2286,3485,0,0,0,2,1,6,5.03,1.56
1,6,0.54,2182,3570,0.96,2111,4017,1.22,2286,3485,1.46,1173,4133,0,0,0,3,1,6,5.03,2.0883333333333334
1,6,0.54,2182,3570,0.96,2111,4017,1.22,2286,3485,1.64,2463,3251,0,0,0,1,1,6,5.03,2.495
1,6,0.54,2182,3570,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,0,0,0,0,2,5,5.03,3.2283333333333335
2,5,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,1.89,1118,3815,0,0,0,3,4,3,3.7625,4.138333333333334
4,3,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,2.18,2075,3456,0,0,0,3,5,2,4.345000000000001,4.745
5,2,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,2.66,1285,3292,0,0,0,3,5,2,5.2090000000000005,5.23625
5,2,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,2.83,1812,3152,0,0,0,3,1,6,5.745000000000001,5.23625
1,6,1.22,2286,3485,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,0,0,0,0,2,5,7.889000000000001,5.86625
2,5,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,3.36,1091,4062,0,0,0,3,5,2,6.562625000000001,6.81825
5,2,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,3.51,2229,3289,0,0,0,3,5,2,7.016625,8.24625
5,2,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,3.63,1228,3949,0,0,0,3,5,2,7.944625,8.24625
5,2,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,3.75,1523,3417,0,0,0,3,2,5,8.456625,8.24625
2,5,1.64,2463,3251,1.78,2396,3410,3.09,2857,3390,4.13,2856,3920,0,0,0,1,2,5,9.224625,8.88025
2,5,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,4.27,1954,3132,0,0,0,3,6,1,9.224625,9.87825
6,1,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,4.45,2234,3321,0,0,0,3,6,1,9.902958333333332,13.87025
6,1,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,4.9,2524,3787,0,0,0,3,6,1,10.677958333333333,13.87025
6,1,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,5.04,1434,3348,0,0,0,3,5,2,11.554625,13.87025
5,2,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,5.32,1755,3439,0,0,0,3,5,2,12.152625,12.274104166666667
5,2,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,5.45,1984,3336,0,0,0,3,1,6,12.884625,12.274104166666667
1,6,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,5.82,1149,3696,0,0,0,3,1,6,15.812625,12.9624375
1,6,1.64,2463,3251,3.09,2857,3390,4.13,2856,3920,6.17,2810,3669,0,0,0,2,2,5,15.812625,13.360770833333333
2,5,1.64,2463,3251,3.09,2857,3390,6.17,2810,3669,6.29,1358,3488,0,0,0,3,5,2,14.38753125,14.550770833333333
5,2,1.64,2463,3251,3.09,2857,3390,6.17,2810,3669,6.36,2704,3665,0,0,0,3,5,2,14.953531250000001,16.335770833333335
5,2,1.64,2463,3251,3.09,2857,3390,6.17,2810,3669,6.46,2558,3277,0,0,0,2,5,2,16.079531250000002,16.335770833333335
5,2,1.64,2463,3251,3.09,2857,3390,6.46,2558,3277,6.69,1230,3920,0,0,0,3,1,6,17.249531250000004,16.335770833333335
1,6,1.64,2463,3251,3.09,2857,3390,6.46,2558,3277,7.02,2920,3406,0,0,0,0,1,6,21.929531250000004,16.7624375
1,6,3.09,2857,3390,6.46,2558,3277,7.02,2920,3406,7.19,1983,3644,0,0,0,3,1,6,21.929531250000004,17.6174375
1,6,3.09,2857,3390,6.46,2558,3277,7.02,2920,3406,7.41,1354,3632,0,0,0,3,1,6,21.929531250000004,18.305770833333334
1,6,3.09,2857,3390,6.46,2558,3277,7.02,2920,3406,7.62,2620,3272,0,0,0,1,1,6,21.929531250000004,18.775770833333333
1,6,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,7.75,2477,3529,0,0,0,3,2,5,21.929531250000004,19.664104166666664
2,5,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,8.02,1703,3380,0,0,0,3,5,2,20.352651041666668,20.696104166666665
5,2,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,8.13,1936,3957,0,0,0,3,5,2,21.06265104166667,22.244104166666666
5,2,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,8.67,1476,4345,0,0,0,3,5,2,21.86865104166667,22.244104166666666
5,2,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,8.8,1995,3858,0,0,0,3,2,5,22.48465104166667,22.244104166666666
2,5,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,8.98,2336,3901,0,0,0,3,2,5,23.40865104166667,23.076104166666667
2,5,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.22,1903,3893,0,0,0,3,6,1,23.40865104166667,24.050104166666667
6,1,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.32,1143,3219,0,0,0,3,6,1,24.06865104166667,27.946104166666668
6,1,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.41,1197,3699,0,0,0,3,6,1,24.465317708333338,27.946104166666668
6,1,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.54,1667,3553,0,0,0,3,6,1,24.880317708333337,27.946104166666668
6,1,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.66,1365,3392,0,0,0,3,6,1,25.45865104166667,27.946104166666668
6,1,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,9.91,2675,3577,0,0,0,3,5,2,25.931984375000003,27.946104166666668
5,2,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,10.14,1672,3897,0,0,0,3,2,5,27.045984375000003,26.702377604166667
2,5,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,10.23,1139,3252,0,0,0,3,1,6,28.716984375000003,27.39837760416667
1,6,3.09,2857,3390,7.02,2920,3406,7.62,2620,3272,0.0,0,0,0,0,0,2,1,6,30.731591145833338,27.79337760416667
1,6,3.09,2857,3390,7.02,2920,3406,0.0,0,0,0.0,0,0,0,0,0,0,1,6,30.731591145833338,28.70337760416667
1,6,7.02,2920,3406,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,6,30.731591145833338,29.695044270833336
0,0,0.19,1837,3404,0.46,2017,3468,0.57,1061,3745,0.68,2934,3572,0,0,0,0,5,2,0.0,0.0
5,2,0.46,2017,3468,0.57,1061,3745,0.68,2934,3572,0.99,2646,3982,0,0,0,0,1,6,0.956,0.0
1,6,0.57,1061,3745,0.68,2934,3572,0.99,2646,3982,1.2,1539,2926,0,0,0,0,1,6,4.0200000000000005,1.1600000000000001
1,6,0.68,2934,3572,0.99,2646,3982,1.2,1539,2926,1.54,1983,3587,0,0,0,2,1,6,4.02,1.5283333333333335
1,6,0.68,2934,3572,0.99,2646,3982,1.54,1983,3587,1.72,2138,3420,0,0,0,2,2,5,4.02,2.0633333333333335
2,5,0.68,2934,3572,0.99,2646,3982,1.72,2138,3420,2.0,2339,4008,0,0,0,3,5,2,2.774166666666667,2.8893333333333335
5,2,0.68,2934,3572,0.99,2646,3982,1.72,2138,3420,2.13,1550,3432,0,0,0,3,5,2,3.748166666666667,4.128333333333334
5,2,0.68,2934,3572,0.99,2646,3982,1.72,2138,3420,2.27,2837,3692,0,0,0,1,2,5,4.394166666666667,4.128333333333334
2,5,0.68,2934,3572,1.72,2138,3420,2.27,2837,3692,2.49,1169,3625,0,0,0,3,2,5,5.363166666666667,5.230333333333334
2,5,0.68,2934,3572,1.72,2138,3420,2.27,2837,3692,2.61,2859,3562,0,0,0,1,5,2,5.363166666666667,5.718333333333334
5,2,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,2.69,1963,3756,0,0,0,3,5,2,6.253166666666667,6.450333333333334
5,2,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,3.17,2212,3362,0,0,0,3,1,6,7.071166666666667,6.450333333333334
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,3.34,2705,4109,0,0,0,3,1,6,10.343166666666667,7.2186666666666675
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,3.51,2406,3620,0,0,0,3,2,5,10.343166666666667,8.158666666666667
2,5,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,3.64,1192,3755,0,0,0,3,4,3,8.780916666666666,9.160666666666668
4,3,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,3.86,1865,3458,0,0,0,3,5,2,9.400916666666665,9.828666666666667
5,2,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,4.64,2095,3958,0,0,0,3,5,2,10.178916666666666,10.352541666666667
5,2,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,4.74,2204,3050,0,0,0,3,1,6,11.050916666666666,10.352541666666667
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,5.09,1087,3381,0,0,0,3,1,6,14.538916666666665,11.117541666666668
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,5.35,1305,3571,0,0,0,3,1,6,14.538916666666665,11.494208333333335
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,5.55,1135,3851,0,0,0,3,1,6,14.538916666666665,11.947541666666668
1,6,0.68,2934,3572,2.27,2837,3692,2.61,2859,3562,6.12,2861,3666,0,0,0,1,2,5,14.538916666666665,12.340875
2,5,0.68,2934,3572,2.61,2859,3562,6.12,2861,3666,6.44,2516,3631,0,0,0,3,5,2,13.243229166666667,13.522875
5,2,0.68,2934,3572,2.61,2859,3562,6.12,2861,3666,6.66,1438,4056,0,0,0,3,5,2,14.291229166666668,15.295875
5,2,0.68,2934,3572,2.61,2859,3562,6.12,2861,3666,6.81,2753,3063,0,0,0,2,5,2,14.891229166666667,15.295875
5,2,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,7.01,1385,3575,0,0,0,3,1,6,16.083229166666666,15.295875
1,6,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,7.71,2327,3807,0,0,0,3,1,6,20.851229166666666,15.777541666666668
1,6,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,8.14,1270,3633,0,0,0,3,1,6,20.851229166666666,16.585875
1,6,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,8.39,2601,3469,0,0,0,3,1,6,20.851229166666666,17.027541666666668
1,6,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,8.75,1061,3461,0,0,0,3,1,6,20.851229166666666,17.930875
1,6,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,9.12,2174,3436,0,0,0,3,2,5,20.851229166666666,18.299208333333333
2,5,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,9.46,1539,3696,0,0,0,3,2,5,19.391052083333335,19.20520833333333
2,5,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,9.88,1024,3665,0,0,0,3,4,3,19.391052083333335,19.84720833333333
4,3,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,10.37,2380,3576,0,0,0,3,5,2,19.923552083333334,20.27520833333333
5,2,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,10.79,1722,3750,0,0,0,3,2,5,20.915552083333335,20.71728645833333
2,5,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,10.89,1591,3890,0,0,0,3,2,5,22.403552083333334,21.43528645833333
2,5,0.68,2934,3572,2.61,2859,3562,6.81,2753,3063,11.26,2931,3545,0,0,0,1,2,5,22.403552083333334,22.09728645833333
2,5,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,11.44,2351,4148,0,0,0,3,6,1,22.403552083333334,23.28928645833333
6,1,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,11.61,2032,3698,0,0,0,3,6,1,23.22021875,28.05728645833333
6,1,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.0,1401,3749,0,0,0,3,6,1,23.92521875,28.05728645833333
6,1,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.25,2223,3202,0,0,0,3,6,1,24.411885416666667,28.05728645833333
6,1,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.41,1179,3678,0,0,0,3,6,1,25.183552083333336,28.05728645833333
6,1,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.48,2937,4252,0,0,0,3,5,2,25.593552083333336,28.05728645833333
5,2,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.82,1791,3830,0,0,0,3,2,5,26.817552083333336,26.62041927083333
2,5,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,12.93,2751,3503,0,0,0,3,2,5,28.653552083333334,27.36641927083333
2,5,0.68,2934,3572,6.81,2753,3063,11.26,2931,3545,13.22,2796,3314,0,0,0,0,2,5,28.653552083333334,28.51241927083333
2,5,6.81,2753,3063,11.26,2931,3545,13.22,2796,3314,13.42,1428,3204,0,0,0,3,6,1,28.653552083333334,29.73441927083333
6,1,6.81,2753,3063,11.26,2931,3545,13.22,2796,3314,0.0,0,0,0,0,0,1,6,1,29.15021875,34.62241927083333
6,1,6.81,2753,3063,13.22,2796,3314,0.0,0,0,0.0,0,0,0,0,0,1,6,1,30.168552083333335,34.62241927083333
6,1,6.81,2753,3063,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,31.138552083333334,34.62241927083333
0,0,0.22,2228,4126,0.5,2766,3418,0.61,1811,3400,0.87,2207,3565,0,0,0,0,5,2,0.0,0.0
5,2,0.5,2766,3418,0.61,1811,3400,0.87,2207,3565,0.99,1932,3516,0,0,0,1,1,6,1.148,0.0
1,6,0.5,2766,3418,0.87,2207,3565,0.99,1932,3516,1.18,2814,3330,0,0,0,2,1,6,4.859999999999999,1.2383333333333333
1,6,0.5,2766,3418,0.87,2207,3565,1.18,2814,3330,1.43,2972,3053,0,0,0,1,1,6,4.859999999999999,1.9083333333333332
1,6,0.5,2766,3418,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,0,0,0,0,2,5,4.859999999999999,2.675
2,5,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,2.34,2292,3573,0,0,0,3,5,2,3.3841666666666663,3.827
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,2.67,1185,3384,0,0,0,3,6,1,4.338166666666666,5.555
6,1,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,2.83,1358,3395,0,0,0,3,6,1,4.749833333333333,7.725833333333333
6,1,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.15,1582,3218,0,0,0,3,6,1,5.2215,7.725833333333333
6,1,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.35,1161,3754,0,0,0,3,4,3,5.7715,7.725833333333333
4,3,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.46,2542,3613,0,0,0,3,2,5,6.3765,6.056277777777778
2,5,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.61,1589,3772,0,0,0,3,5,2,6.9815,7.116277777777778
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.65,1003,4267,0,0,0,3,4,3,7.6434999999999995,8.706277777777778
4,3,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,3.92,2215,3191,0,0,0,3,2,5,8.166,8.131351851851852
2,5,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,4.18,1632,4244,0,0,0,3,5,2,8.6885,9.053351851851852
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,4.77,2975,3791,0,0,0,3,5,2,9.3685,10.436351851851851
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,5.05,1248,3912,0,0,0,3,2,5,10.6085,10.436351851851851
2,5,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,5.26,1322,3540,0,0,0,3,1,6,12.468499999999999,10.956351851851851
1,6,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,5.46,2347,3453,0,0,0,3,1,6,14.500648148148148,11.414685185185185
1,6,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,5.79,1951,3374,0,0,0,3,2,5,14.500648148148148,12.229685185185184
2,5,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,6.01,2258,3907,0,0,0,3,5,2,12.957666666666666,13.041685185185184
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,6.36,2597,3497,0,0,0,3,5,2,13.897666666666666,14.259685185185184
5,2,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,6.55,2548,3539,0,0,0,3,1,6,14.979666666666667,14.259685185185184
1,6,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,6.8,2382,3356,0,0,0,3,1,6,19.307666666666666,15.144685185185184
1,6,1.18,2814,3330,1.43,2972,3053,2.18,2755,3392,6.99,2719,3069,0,0,0,2,1,6,19.307666666666666,15.97135185185185
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,7.14,1657,3646,0,0,0,3,2,5,19.307666666666666,16.928018518518517
2,5,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,7.32,1297,3657,0,0,0,3,2,5,17.639509259259256,17.618018518518518
2,5,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,7.45,1864,2876,0,0,0,3,6,1,17.639509259259256,18.158018518518517
6,1,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,7.65,1318,3780,0,0,0,3,5,2,18.286175925925924,20.318018518518517
5,2,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,7.83,1985,3496,0,0,0,3,5,2,18.836175925925925,18.97876388888889
5,2,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,8.08,2176,3063,0,0,0,3,1,6,19.664175925925925,18.97876388888889
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,8.23,2498,3622,0,0,0,3,1,6,22.976175925925926,19.733763888888888
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,8.48,2320,3380,0,0,0,3,2,5,22.976175925925926,20.600430555555555
2,5,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,8.64,2828,3911,0,0,0,3,5,2,21.354969907407405,21.566430555555556
5,2,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,8.89,2490,3603,0,0,0,3,5,2,22.532969907407406,23.015430555555554
5,2,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,9.16,1502,3606,0,0,0,3,1,6,23.570969907407406,23.015430555555554
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,9.54,2565,3769,0,0,0,3,1,6,27.722969907407407,23.537097222222222
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,9.8,2664,3605,0,0,0,3,1,6,27.722969907407407,24.427097222222223
1,6,1.18,2814,3330,1.43,2972,3053,6.99,2719,3069,10.0,2741,3105,0,0,0,0,2,5,27.722969907407407,25.352097222222223
2,5,1.43,2972,3053,6.99,2719,3069,10.0,2741,3105,10.18,2039,3907,0,0,0,3,5,2,26.075033564814813,26.524097222222224
5,2,1.43,2972,3053,6.99,2719,3069,10.0,2741,3105,10.35,2634,3161,0,0,0,3,5,2,26.925033564814814,28.282097222222223
5,2,1.43,2972,3053,6.99,2719,3069,10.0,2741,3105,10.69,2360,3898,0,0,0,3,5,2,28.023033564814813,28.282097222222223
5,2,1.43,2972,3053,6.99,2719,3069,10.0,2741,3105,10.73,2978,3357,0,0,0,2,1,6,29.00703356481481,28.282097222222223
1,6,1.43,2972,3053,6.99,2719,3069,10.73,2978,3357,10.87,1738,3565,0,0,0,3,1,6,32.94303356481481,29.23376388888889
1,6,1.43,2972,3053,6.99,2719,3069,10.73,2978,3357,11.06,1703,3962,0,0,0,3,1,6,32.94303356481481,29.837097222222223
1,6,1.43,2972,3053,6.99,2719,3069,10.73,2978,3357,11.37,1850,3199,0,0,0,3,2,5,32.94303356481481,30.428763888888888
2,5,1.43,2972,3053,6.99,2719,3069,10.73,2978,3357,11.53,2328,3412,0,0,0,3,2,5,31.39006539351852,31.198763888888887
2,5,1.43,2972,3053,6.99,2719,3069,10.73,2978,3357,0.0,0,0,0,0,0,1,6,1,31.39006539351852,32.16876388888889
6,1,1.43,2972,3053,10.73,2978,3357,0.0,0,0,0.0,0,0,0,0,0,1,6,1,32.333398726851854,36.048763888888885
6,1,1.43,2972,3053,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,33.366732060185186,36.048763888888885
0,0,0.41,1751,3838,0.9,1571,3662,1.14,2872,3261,1.24,2814,4063,0,0,0,0,5,2,0.0,0.0
5,2,0.9,1571,3662,1.14,2872,3261,1.24,2814,4063,1.46,2856,4124,0,0,0,0,1,6,1.14,0.0
1,6,1.14,2872,3261,1.24,2814,4063,1.46,2856,4124,1.6,2864,3982,0,0,0,1,2,5,4.06,1.445
2,5,1.14,2872,3261,1.46,2856,4124,1.6,2864,3982,1.87,1538,3972,0,0,0,3,5,2,2.235,2.617
5,2,1.14,2872,3261,1.46,2856,4124,1.6,2864,3982,2.01,1681,3567,0,0,0,3,6,1,2.875,4.375
6,1,1.14,2872,3261,1.46,2856,4124,1.6,2864,3982,2.5,1481,3428,0,0,0,3,6,1,3.4583333333333335,6.515000000000001
6,1,1.14,2872,3261,1.46,2856,4124,1.6,2864,3982,2.74,2816,3505,0,0,0,1,5,2,3.9733333333333336,6.515000000000001
5,2,1.14,2872,3261,1.6,2864,3982,2.74,2816,3505,2.88,1810,3960,0,0,0,3,2,5,5.163333333333334,4.986666666666667
2,5,1.14,2872,3261,1.6,2864,3982,2.74,2816,3505,3.06,1448,3779,0,0,0,3,2,5,6.948333333333334,5.740666666666668
2,5,1.14,2872,3261,1.6,2864,3982,2.74,2816,3505,3.24,2797,3961,0,0,0,3,2,5,6.948333333333334,6.344666666666668
2,5,1.14,2872,3261,1.6,2864,3982,2.74,2816,3505,3.43,2815,3327,0,0,0,1,5,2,6.948333333333334,7.510666666666667
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,3.69,2928,4103,0,0,0,3,5,2,8.142333333333333,9.259666666666668
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,4.02,2388,3565,0,0,0,3,2,5,9.362333333333334,9.259666666666668
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,4.1,2391,3464,0,0,0,3,2,5,11.192333333333334,10.255666666666668
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,4.4,1875,3460,0,0,0,3,5,2,11.192333333333334,11.251666666666669
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,4.76,1261,3189,0,0,0,3,5,2,11.974333333333334,12.745666666666668
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,5.11,1373,3462,0,0,0,3,5,2,12.500333333333334,12.745666666666668
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,5.37,2137,3507,0,0,0,3,2,5,13.072333333333333,12.745666666666668
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,5.48,1867,2832,0,0,0,3,2,5,13.930333333333333,13.635666666666669
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,6.24,1008,3783,0,0,0,3,6,1,13.930333333333333,14.41366666666667
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,6.39,1043,3737,0,0,0,3,6,1,14.280333333333333,17.52566666666667
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,6.48,1679,3628,0,0,0,3,6,1,14.642,17.52566666666667
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,6.82,1106,3552,0,0,0,3,4,3,15.225333333333333,17.52566666666667
4,3,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,7.05,1088,3654,0,0,0,3,2,5,15.800333333333333,15.603222222222223
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,7.12,1021,3913,0,0,0,3,2,5,16.375333333333334,16.057222222222222
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,7.6,1138,3319,0,0,0,3,5,2,16.375333333333334,16.48322222222222
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,7.8,1416,3938,0,0,0,3,5,2,16.849333333333334,17.122222222222224
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,7.92,1398,3514,0,0,0,3,2,5,17.439333333333334,17.122222222222224
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,8.08,2900,3977,0,0,0,3,2,5,18.324333333333335,17.704222222222224
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,8.45,1425,4188,0,0,0,3,6,1,18.324333333333335,18.912222222222223
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,8.68,1534,4074,0,0,0,3,6,1,18.819333333333336,23.744222222222223
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,8.94,1379,3797,0,0,0,3,6,1,19.35266666666667,23.744222222222223
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,9.16,2755,3563,0,0,0,3,6,1,19.831000000000003,23.744222222222223
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,9.37,1564,3712,0,0,0,3,6,1,20.78766666666667,23.744222222222223
6,1,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,9.49,2624,3770,0,0,0,3,5,2,21.331000000000003,23.744222222222223
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,9.63,2538,3687,0,0,0,3,2,5,22.425000000000004,22.265944444444447
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,10.06,2477,3549,0,0,0,3,2,5,24.066000000000003,23.323944444444447
2,5,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,10.39,1732,3524,0,0,0,3,5,2,24.066000000000003,24.355944444444447
5,2,1.14,2872,3261,2.74,2816,3505,3.43,2815,3327,10.67,1838,3869,0,0,0,3,5,2,24.788000000000004,25.90394444444445
